"Region","CellType","GWAS","Beta","P","P.adj.fdr"
"hpc","Excit_D.2","addxn.DrnkWk",0.040902,0.16484,0.260017886977887
"hpc","Excit_E.2","addxn.DrnkWk",0.051616,0.16924,0.26527658952497
"hpc","Excit_F.2","addxn.DrnkWk",0.033704,0.11087,0.200401518987342
"hpc","Excit_G.1","addxn.DrnkWk",0.065014,0.18289,0.278896389548694
"hpc","Excit_H","addxn.DrnkWk",0.066107,0.049599,0.113520705882353
"hpc","Inhib_A.2","addxn.DrnkWk",0.0094785,0.31686,0.414728073394495
"hpc","Inhib_B.2","addxn.DrnkWk",0.033543,0.13737,0.229366814044213
"hpc","Inhib_C.2","addxn.DrnkWk",0.036203,0.30911,0.407074092307692
"hpc","Inhib_D.2","addxn.DrnkWk",0.07028,0.02012,0.0613636104513064
"hpc","Micro.2","addxn.DrnkWk",-0.029796,0.80869,0.856024699093157
"hpc","Mural.1","addxn.DrnkWk",-0.0099633,0.56174,0.632696631578947
"hpc","OPC.2","addxn.DrnkWk",0.0053247,0.4322,0.518652
"hpc","OPC_COP","addxn.DrnkWk",-0.081817,0.87571,0.908248497576737
"hpc","Oligo.1","addxn.DrnkWk",0.091932,0.0020024,0.0109875282051282
"hpc","Tcell.1","addxn.DrnkWk",0.020814,0.35607,0.448669165848871
"nac","Astro_A.2","addxn.DrnkWk",0.0013368,0.48697,0.56946218579235
"nac","Astro_B.2","addxn.DrnkWk",0.037717,0.072912,0.152226029268293
"nac","Inhib_A.3","addxn.DrnkWk",0.041234,0.04367,0.104223568773234
"nac","Inhib_B.3","addxn.DrnkWk",0.045283,0.17768,0.273164105011933
"nac","Inhib_C.3","addxn.DrnkWk",-0.028154,0.83779,0.880296530278232
"nac","Inhib_D.3","addxn.DrnkWk",-0.022553,0.80395,0.853117190082645
"nac","Inhib_E.2","addxn.DrnkWk",0.029323,0.24619,0.349545944751381
"nac","MSN.D1_A","addxn.DrnkWk",0.027759,0.065276,0.140392603015075
"nac","MSN.D1_B","addxn.DrnkWk",0.096326,0.017781,0.0560953415233415
"nac","MSN.D1_C","addxn.DrnkWk",0.046043,0.092617,0.179366859728507
"nac","MSN.D1_D","addxn.DrnkWk",0.030119,0.078222,0.158418056782334
"nac","MSN.D1_E","addxn.DrnkWk",0.11955,5.5746e-05,0.000565880031496063
"nac","MSN.D1_F","addxn.DrnkWk",0.024221,0.32468,0.424098799593082
"nac","MSN.D2_A","addxn.DrnkWk",0.042289,0.013188,0.0449161591511936
"nac","MSN.D2_B","addxn.DrnkWk",0.085777,0.0016293,0.00933938035714286
"nac","MSN.D2_C","addxn.DrnkWk",0.033522,0.15583,0.248862835820895
"nac","MSN.D2_D","addxn.DrnkWk",0.07767,0.089053,0.174304957317073
"nac","Macrophage.1","addxn.DrnkWk",-0.049322,0.85967,0.897411609756098
"nac","Micro.3","addxn.DrnkWk",-0.016052,0.69142,0.754917755102041
"nac","Micro_resting","addxn.DrnkWk",-0.080934,0.75271,0.811485843828715
"nac","OPC.3","addxn.DrnkWk",-0.00081049,0.51137,0.58993628032345
"nac","OPC_COP.1","addxn.DrnkWk",-0.081142,0.90445,0.929794875900721
"nac","Oligo_A.1","addxn.DrnkWk",0.051109,0.029682,0.0807750254237288
"nac","Oligo_B.1","addxn.DrnkWk",0.083139,0.01297,0.0443184893617021
"amy","Astro_A.3","addxn.DrnkWk",0.04164,0.061249,0.133522920203735
"amy","Astro_B.3","addxn.DrnkWk",-0.083467,0.73977,0.798205613445378
"amy","Endo","addxn.DrnkWk",-0.0026767,0.52089,0.598767018800358
"amy","Excit_A.3","addxn.DrnkWk",0.029912,0.045162,0.10679191160221
"amy","Excit_B.3","addxn.DrnkWk",0.018993,0.30437,0.402069012345679
"amy","Excit_C.3","addxn.DrnkWk",0.055803,0.025476,0.0723698761061947
"amy","Inhib_A.4","addxn.DrnkWk",0.038708,0.017554,0.05551560591133
"amy","Inhib_B.4","addxn.DrnkWk",0.023179,0.13113,0.223007841059603
"amy","Inhib_C.4","addxn.DrnkWk",0.0522,0.01617,0.0516474626865672
"amy","Inhib_D.4","addxn.DrnkWk",0.022636,0.14268,0.234972
"amy","Inhib_E.3","addxn.DrnkWk",0.0978,0.00030709,0.00240429
"amy","Inhib_F.2","addxn.DrnkWk",0.027178,0.14368,0.236127928388747
"amy","Inhib_G.1","addxn.DrnkWk",0.13936,0.0077244,0.0298738843373494
"amy","Inhib_H.1","addxn.DrnkWk",0.019157,0.32723,0.425096177957533
"amy","Micro.4","addxn.DrnkWk",-0.0034871,0.54312,0.616592466843501
"amy","Mural.2","addxn.DrnkWk",0.036842,0.22491,0.325820428410372
"amy","OPC.4","addxn.DrnkWk",0.010046,0.35399,0.448247692307692
"amy","Oligo.2","addxn.DrnkWk",0.10037,0.0011527,0.00704556966824645
"amy","Tcell.2","addxn.DrnkWk",0.014045,0.40753,0.495989118483412
"dlpfc","Astro","addxn.SmkInit",0.014376,0.35548,0.448529705304519
"dlpfc","Excit_A","addxn.SmkInit",0.077226,3.5071e-05,0.000400142123893805
"dlpfc","Excit_B","addxn.SmkInit",0.06658,0.000523,0.00379396610169492
"dlpfc","Excit_C","addxn.SmkInit",0.059358,0.00093904,0.00608953212121212
"dlpfc","Excit_D","addxn.SmkInit",0.078987,0.0011238,0.00703882536585366
"dlpfc","Excit_E","addxn.SmkInit",0.069829,0.001019,0.00649779901477833
"dlpfc","Excit_F","addxn.SmkInit",0.063436,0.002125,0.0113215767634855
"dlpfc","Inhib_A","addxn.SmkInit",0.10242,3.3626e-05,0.000392507127272727
"dlpfc","Inhib_B","addxn.SmkInit",0.095549,0.00023341,0.00192114384615385
"dlpfc","Inhib_C","addxn.SmkInit",0.05681,0.0092562,0.0338602871794872
"dlpfc","Inhib_D","addxn.SmkInit",0.050955,0.008681,0.0321222017291066
"dlpfc","Inhib_E","addxn.SmkInit",0.037809,0.34809,0.442084629080119
"dlpfc","Inhib_F","addxn.SmkInit",0.21678,0.036233,0.0910463625730994
"dlpfc","Macrophage","addxn.SmkInit",-0.085006,0.88377,0.914392167606769
"dlpfc","Micro","addxn.SmkInit",-0.011432,0.60693,0.6758873547268
"dlpfc","Mural","addxn.SmkInit",0.053357,0.24139,0.344000843507214
"dlpfc","OPC","addxn.SmkInit",0.14199,3.1624e-05,0.000372524917431193
"dlpfc","Oligo","addxn.SmkInit",0.077646,0.014291,0.04778553125
"dlpfc","Tcell","addxn.SmkInit",-0.11304,0.9075,0.929952114924182
"sacc","Astro_A","addxn.SmkInit",0.028836,0.19441,0.291956070175439
"sacc","Astro_B","addxn.SmkInit",-0.078691,0.91652,0.935462384737679
"sacc","Excit_A.1","addxn.SmkInit",0.069972,0.00019121,0.00159424441558442
"sacc","Excit_B.1","addxn.SmkInit",0.041055,0.020838,0.0631037547169811
"sacc","Excit_C.1","addxn.SmkInit",0.070487,4.3459e-05,0.00045366956097561
"sacc","Excit_D.1","addxn.SmkInit",0.074532,0.00036808,0.00281318285714286
"sacc","Excit_E.1","addxn.SmkInit",0.088382,3.9402e-05,0.000425144268907563
"sacc","Excit_F.1","addxn.SmkInit",0.076622,0.00049291,0.0035960025
"sacc","Excit_G","addxn.SmkInit",0.049648,0.22646,0.326727505617978
"sacc","Inhib_A.1","addxn.SmkInit",0.098163,0.00012076,0.00110754171428571
"sacc","Inhib_B.1","addxn.SmkInit",0.050262,0.0084438,0.0317448350877193
"sacc","Inhib_C.1","addxn.SmkInit",0.059564,0.020092,0.0613636104513064
"sacc","Inhib_D.1","addxn.SmkInit",0.091301,0.00080288,0.00534144
"sacc","Inhib_E.1","addxn.SmkInit",0.11281,0.0013423,0.00797922777777778
"sacc","Inhib_F.1","addxn.SmkInit",0.098991,0.0011311,0.00704556966824645
"sacc","Inhib_G","addxn.SmkInit",0.14751,4.0855e-05,0.000432613278688525
"sacc","Inhib_H","addxn.SmkInit",0.10681,0.00043394,0.0032206876300578
"sacc","Inhib_I","addxn.SmkInit",0.076526,0.11685,0.206660330578512
"sacc","Inhib_J","addxn.SmkInit",0.021557,0.37935,0.469674335260116
"sacc","Inhib_K","addxn.SmkInit",0.20759,0.0028355,0.0138961145038168
"sacc","Micro.1","addxn.SmkInit",0.024607,0.26689,0.370887012987013
"sacc","Neu_FAT2.CDH15","addxn.SmkInit",0.03856,0.28681,0.389118437170011
"sacc","OPC.1","addxn.SmkInit",0.14615,7.2724e-06,0.000107330593103448
"sacc","Oligo_A","addxn.SmkInit",0.092931,0.0068083,0.0271486248447205
"sacc","Oligo_B","addxn.SmkInit",-0.0014186,0.50592,0.585754084761046
"hpc","Astro_A.1","addxn.SmkInit",0.0097487,0.38154,0.471055153846154
"hpc","Astro_B.1","addxn.SmkInit",-0.04562,0.86945,0.903946396761134
"hpc","Excit_A.2","addxn.SmkInit",0.039649,0.050034,0.114312555160142
"hpc","Excit_B.2","addxn.SmkInit",0.065916,0.00067602,0.00464176299465241
"hpc","Excit_C.2","addxn.SmkInit",0.048296,0.22476,0.325820428410372
"hpc","Excit_D.2","addxn.SmkInit",0.024855,0.28802,0.389835915789474
"hpc","Excit_E.2","addxn.SmkInit",0.11788,0.024214,0.0693990535714286
"hpc","Excit_F.2","addxn.SmkInit",0.078275,0.0037051,0.0172367695652174
"hpc","Excit_G.1","addxn.SmkInit",0.031946,0.33648,0.432906132264529
"hpc","Excit_H","addxn.SmkInit",0.16928,3.5215e-05,0.000400142123893805
"hpc","Inhib_A.2","addxn.SmkInit",0.06155,0.0017992,0.0101323368421053
"hpc","Inhib_B.2","addxn.SmkInit",0.10001,0.0010607,0.00667617058823529
"hpc","Inhib_C.2","addxn.SmkInit",0.14182,0.031552,0.0826791183673469
"hpc","Inhib_D.2","addxn.SmkInit",0.11142,0.0011372,0.00704556966824645
"hpc","Micro.2","addxn.SmkInit",0.017209,0.31673,0.414728073394495
"hpc","Mural.1","addxn.SmkInit",0.012556,0.42793,0.515442889305816
"hpc","OPC.2","addxn.SmkInit",0.14486,1.1208e-05,0.000154742709677419
"hpc","OPC_COP","addxn.SmkInit",0.10897,0.073425,0.152552912621359
"hpc","Oligo.1","addxn.SmkInit",0.097315,0.0022329,0.0117501786885246
"hpc","Tcell.1","addxn.SmkInit",0.02517,0.33646,0.432906132264529
"nac","Astro_A.2","addxn.SmkInit",-0.05824,0.90943,0.931186698564593
"nac","Astro_B.2","addxn.SmkInit",0.03106,0.1291,0.221610160427807
"nac","Inhib_A.3","addxn.SmkInit",0.10779,1.1618e-05,0.000158696936170213
"nac","Inhib_B.3","addxn.SmkInit",0.10676,0.019533,0.0604346313253012
"nac","Inhib_C.3","addxn.SmkInit",0.044531,0.073234,0.152444304700162
"nac","Inhib_D.3","addxn.SmkInit",0.069231,0.0064443,0.0261024643533123
"nac","Inhib_E.2","addxn.SmkInit",0.1052,0.010915,0.0386084297520661
"nac","MSN.D1_A","addxn.SmkInit",0.069581,0.00018781,0.00157613098039216
"nac","MSN.D1_B","addxn.SmkInit",0.13201,0.0033309,0.0156891678832117
"nac","MSN.D1_C","addxn.SmkInit",0.21169,5.6998e-09,1.8296358e-07
"nac","MSN.D1_D","addxn.SmkInit",0.056736,0.0062248,0.0255356012779553
"nac","MSN.D1_E","addxn.SmkInit",0.10646,0.00064238,0.00450719081967213
"nac","MSN.D1_F","addxn.SmkInit",0.10667,0.030358,0.0814472432432432
"nac","MSN.D2_A","addxn.SmkInit",0.072641,0.00017847,0.00153795624161074
"nac","MSN.D2_B","addxn.SmkInit",0.079872,0.0046681,0.0208844613240418
"nac","MSN.D2_C","addxn.SmkInit",0.13958,2.9349e-05,0.000351459333333333
"nac","MSN.D2_D","addxn.SmkInit",0.15684,0.0049217,0.0214693505084746
"nac","Macrophage.1","addxn.SmkInit",-0.083033,0.95634,0.962335862068965
"nac","Micro.3","addxn.SmkInit",0.0019778,0.47699,0.561370449129239
"nac","Micro_resting","addxn.SmkInit",-0.11944,0.82709,0.871907684729064
"nac","OPC.3","addxn.SmkInit",0.13329,6.82e-06,0.000103022117647059
"nac","OPC_COP.1","addxn.SmkInit",0.051864,0.21542,0.314674948805461
"nac","Oligo_A.1","addxn.SmkInit",0.093899,0.00054147,0.00390588471910112
"nac","Oligo_B.1","addxn.SmkInit",0.10355,0.0049027,0.0214693505084746
"amy","Astro_A.3","addxn.SmkInit",0.039257,0.086504,0.17010345482389
"amy","Astro_B.3","addxn.SmkInit",0.082459,0.28178,0.38449045696068
"amy","Endo","addxn.SmkInit",-0.080636,0.93059,0.943821137440758
"amy","Excit_A.3","addxn.SmkInit",0.055878,0.0015915,0.00916361434977579
"amy","Excit_B.3","addxn.SmkInit",0.14563,9.6331e-05,0.000923052268656716
"amy","Excit_C.3","addxn.SmkInit",0.034683,0.13021,0.222622689747004
"amy","Inhib_A.4","addxn.SmkInit",0.056119,0.0021188,0.0113215767634855
"amy","Inhib_B.4","addxn.SmkInit",0.071327,0.00056004,0.00401727016759777
"amy","Inhib_C.4","addxn.SmkInit",0.081521,0.00084893,0.00558987753846154
"amy","Inhib_D.4","addxn.SmkInit",0.072996,0.00059563,0.00424882733333333
"amy","Inhib_E.3","addxn.SmkInit",0.11036,0.00013663,0.00120988220689655
"amy","Inhib_F.2","addxn.SmkInit",0.068842,0.0055617,0.0234441560655738
"amy","Inhib_G.1","addxn.SmkInit",0.17898,0.0019098,0.0106616660869565
"amy","Inhib_H.1","addxn.SmkInit",0.1111,0.0081033,0.0308433514792899
"amy","Micro.4","addxn.SmkInit",0.0074066,0.41395,0.501426226415094
"amy","Mural.2","addxn.SmkInit",-0.0053369,0.54009,0.615328802129547
"amy","OPC.4","addxn.SmkInit",0.1012,0.00023867,0.00195192535031847
"amy","Oligo.2","addxn.SmkInit",0.10093,0.0020605,0.0111632151898734
"amy","Tcell.2","addxn.SmkInit",-0.030132,0.68428,0.749007291311755
"dlpfc","Astro","addxn.SmkCes",0.024568,0.22434,0.325820428410372
"dlpfc","Excit_A","addxn.SmkCes",0.035228,0.015739,0.0508180100502513
"dlpfc","Excit_B","addxn.SmkCes",0.044262,0.0050603,0.0218768525252525
"dlpfc","Excit_C","addxn.SmkCes",0.03492,0.015586,0.0506773670886076
"dlpfc","Excit_D","addxn.SmkCes",0.057398,0.0042751,0.0194056409893993
"dlpfc","Excit_E","addxn.SmkCes",0.038305,0.021565,0.064947
"dlpfc","Excit_F","addxn.SmkCes",0.056182,0.0014518,0.00855096880733945
"dlpfc","Inhib_A","addxn.SmkCes",0.04068,0.031106,0.08216281724846
"dlpfc","Inhib_B","addxn.SmkCes",0.039211,0.04626,0.107996072727273
"dlpfc","Inhib_C","addxn.SmkCes",0.024706,0.11487,0.204567378640777
"dlpfc","Inhib_D","addxn.SmkCes",0.037884,0.019271,0.0597680289855072
"dlpfc","Inhib_E","addxn.SmkCes",-0.058704,0.76823,0.824755284280936
"dlpfc","Inhib_F","addxn.SmkCes",-0.13747,0.91135,0.932409083665339
"dlpfc","Macrophage","addxn.SmkCes",-0.0042634,0.52911,0.606045709188225
"dlpfc","Micro","addxn.SmkCes",-0.045868,0.8993,0.926726484751204
"dlpfc","Mural","addxn.SmkCes",-0.12225,0.96892,0.974231229444009
"dlpfc","OPC","addxn.SmkCes",0.031965,0.14004,0.232314418604651
"dlpfc","Oligo","addxn.SmkCes",0.034503,0.1253,0.216534589502019
"dlpfc","Tcell","addxn.SmkCes",-0.072596,0.83538,0.879308459016393
"sacc","Astro_A","addxn.SmkCes",0.00060689,0.49147,0.573158474114441
"sacc","Astro_B","addxn.SmkCes",0.056472,0.11674,0.206660330578512
"sacc","Excit_A.1","addxn.SmkCes",0.045892,0.0029131,0.0141682590909091
"sacc","Excit_B.1","addxn.SmkCes",0.057207,0.00045654,0.00336895034482759
"sacc","Excit_C.1","addxn.SmkCes",0.031593,0.019968,0.0613636104513064
"sacc","Excit_D.1","addxn.SmkCes",0.053452,0.0020272,0.0110293423728814
"sacc","Excit_E.1","addxn.SmkCes",0.060266,0.00076903,0.005142888125
"sacc","Excit_F.1","addxn.SmkCes",0.030013,0.065187,0.140392603015075
"sacc","Excit_G","addxn.SmkCes",-0.073067,0.91455,0.934735656324582
"sacc","Inhib_A.1","addxn.SmkCes",0.012686,0.29028,0.391512100840336
"sacc","Inhib_B.1","addxn.SmkCes",0.030685,0.042196,0.102258146892655
"sacc","Inhib_C.1","addxn.SmkCes",0.016021,0.25875,0.363893756845564
"sacc","Inhib_D.1","addxn.SmkCes",0.013103,0.2966,0.397530688935282
"sacc","Inhib_E.1","addxn.SmkCes",-0.027738,0.8058,0.853669306930693
"sacc","Inhib_F.1","addxn.SmkCes",0.066816,0.0079772,0.0306668407185629
"sacc","Inhib_G","addxn.SmkCes",0.0031049,0.46099,0.546043505535055
"sacc","Inhib_H","addxn.SmkCes",0.058999,0.013642,0.0459746141732283
"sacc","Inhib_I","addxn.SmkCes",0.041547,0.22477,0.325820428410372
"sacc","Inhib_J","addxn.SmkCes",-0.06956,0.87882,0.910003935483871
"sacc","Inhib_K","addxn.SmkCes",-0.15605,0.99274,0.99274
"sacc","Micro.1","addxn.SmkCes",-0.026989,0.78992,0.840312576636288
"sacc","Neu_FAT2.CDH15","addxn.SmkCes",0.12352,0.017494,0.0554624592592593
"sacc","OPC.1","addxn.SmkCes",0.047651,0.045254,0.10681275
"sacc","Oligo_A","addxn.SmkCes",0.044441,0.082107,0.16472716875
"sacc","Oligo_B","addxn.SmkCes",0.037185,0.32597,0.424919269035533
"hpc","Astro_A.1","addxn.SmkCes",0.03581,0.094463,0.181030585074627
"hpc","Astro_B.1","addxn.SmkCes",0.045947,0.090427,0.176188570561457
"hpc","Excit_A.2","addxn.SmkCes",0.060053,0.0016855,0.00961858666666667
"hpc","Excit_B.2","addxn.SmkCes",0.041047,0.0087443,0.0322634517241379
"hpc","Excit_C.2","addxn.SmkCes",0.061434,0.11247,0.201974097902098
"hpc","Excit_D.2","addxn.SmkCes",0.06239,0.045727,0.107279605839416
"hpc","Excit_E.2","addxn.SmkCes",0.038816,0.21429,0.313738152793615
"hpc","Excit_F.2","addxn.SmkCes",0.056937,0.011097,0.0390371178082192
"hpc","Excit_G.1","addxn.SmkCes",-0.032012,0.69341,0.755665038167939
"hpc","Excit_H","addxn.SmkCes",0.029955,0.2067,0.305411737629459
"hpc","Inhib_A.2","addxn.SmkCes",0.03385,0.030451,0.0814472432432432
"hpc","Inhib_B.2","addxn.SmkCes",0.07231,0.0047036,0.0209702166666667
"hpc","Inhib_C.2","addxn.SmkCes",0.056632,0.1943,0.291956070175439
"hpc","Inhib_D.2","addxn.SmkCes",0.042573,0.085679,0.169764979969183
"hpc","Micro.2","addxn.SmkCes",-0.025486,0.79728,0.84673905707196
"hpc","Mural.1","addxn.SmkCes",-0.054934,0.82699,0.871907684729064
"hpc","OPC.2","addxn.SmkCes",0.042482,0.067879,0.144060555371901
"hpc","OPC_COP","addxn.SmkCes",0.17265,0.0041985,0.0192366960854093
"hpc","Oligo.1","addxn.SmkCes",0.024623,0.19793,0.295170871080139
"hpc","Tcell.1","addxn.SmkCes",-0.067207,0.90674,0.929952114924182
"nac","Astro_A.2","addxn.SmkCes",0.040702,0.13275,0.224277631578947
"nac","Astro_B.2","addxn.SmkCes",0.012891,0.28843,0.389835915789474
"nac","Inhib_A.3","addxn.SmkCes",0.049023,0.01184,0.0414238692098093
"nac","Inhib_B.3","addxn.SmkCes",0.035495,0.21212,0.310915616438356
"nac","Inhib_C.3","addxn.SmkCes",0.044107,0.043381,0.104044648044693
"nac","Inhib_D.3","addxn.SmkCes",0.062062,0.0047296,0.0210049117241379
"nac","Inhib_E.2","addxn.SmkCes",0.04469,0.12023,0.210320599455041
"nac","MSN.D1_A","addxn.SmkCes",0.028461,0.045558,0.107136395604396
"nac","MSN.D1_B","addxn.SmkCes",0.04604,0.1311,0.223007841059603
"nac","MSN.D1_C","addxn.SmkCes",0.044814,0.080441,0.161637314553991
"nac","MSN.D1_D","addxn.SmkCes",0.0096101,0.30822,0.406318767967146
"nac","MSN.D1_E","addxn.SmkCes",0.032805,0.11866,0.208426046511628
"nac","MSN.D1_F","addxn.SmkCes",-0.011804,0.5961,0.665558608695652
"nac","MSN.D2_A","addxn.SmkCes",0.025381,0.071071,0.149412628477905
"nac","MSN.D2_B","addxn.SmkCes",0.018948,0.23043,0.331695201793722
"nac","MSN.D2_C","addxn.SmkCes",0.053031,0.035956,0.0908809133858268
"nac","MSN.D2_D","addxn.SmkCes",-0.015554,0.61704,0.68536276816609
"nac","Macrophage.1","addxn.SmkCes",-0.045186,0.86493,0.902072532467532
"nac","Micro.3","addxn.SmkCes",-0.0067045,0.59102,0.660460992167102
"nac","Micro_resting","addxn.SmkCes",0.11317,0.14423,0.236213418367347
"nac","OPC.3","addxn.SmkCes",0.033993,0.091837,0.178664709090909
"nac","OPC_COP.1","addxn.SmkCes",0.10606,0.031469,0.0826302576687116
"nac","Oligo_A.1","addxn.SmkCes",0.0098448,0.34397,0.438804131082423
"nac","Oligo_B.1","addxn.SmkCes",0.022895,0.24985,0.352831912087912
"amy","Astro_A.3","addxn.SmkCes",0.0089814,0.35561,0.448529705304519
"amy","Astro_B.3","addxn.SmkCes",-0.058381,0.69463,0.755851627118644
"amy","Endo","addxn.SmkCes",0.033527,0.23691,0.34026
"amy","Excit_A.3","addxn.SmkCes",0.044823,0.0026846,0.01351209375
"amy","Excit_B.3","addxn.SmkCes",0.066787,0.023811,0.068908
"amy","Excit_C.3","addxn.SmkCes",0.048417,0.029945,0.0812883298097252
"amy","Inhib_A.4","addxn.SmkCes",0.028211,0.044891,0.106346944649446
"amy","Inhib_B.4","addxn.SmkCes",0.031579,0.044018,0.104665022222222
"amy","Inhib_C.4","addxn.SmkCes",0.056937,0.0047441,0.0210049117241379
"amy","Inhib_D.4","addxn.SmkCes",0.020396,0.14413,0.236213418367347
"amy","Inhib_E.3","addxn.SmkCes",0.011524,0.32555,0.424803048780488
"amy","Inhib_F.2","addxn.SmkCes",0.057865,0.0056748,0.0236572831168831
"amy","Inhib_G.1","addxn.SmkCes",0.027309,0.30054,0.399062419855222
"amy","Inhib_H.1","addxn.SmkCes",0.04103,0.14796,0.241705648854962
"amy","Micro.4","addxn.SmkCes",-0.0091613,0.62382,0.690504206896552
"amy","Mural.2","addxn.SmkCes",-0.064088,0.92557,0.940215094936709
"amy","OPC.4","addxn.SmkCes",0.022982,0.17165,0.267474029126214
"amy","Oligo.2","addxn.SmkCes",0.034344,0.12608,0.217589677419355
"amy","Tcell.2","addxn.SmkCes",-0.062143,0.87499,0.908248497576737
